srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
59.166.0.7,24967,5,22,1,1,1.230837,11824,12716,31,29,16,17,4,75727.32813,81278.02344,68,60,255,255,1813173548,3963022514,174,212,0,0,1300.520076,1387.140833,1421930098,1421930099,18.370702,20.850865,0.000691,0.000526,0.000165,0,0,0,0,0,1,1,2,3,1,1,1,0
59.166.0.9,24241,0,53,0,0,0.001099,130,162,31,29,0,0,1,473157.4063,589626.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421952264,1421952264,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1,1,1,1,0
59.166.0.5,10026,11,44067,1,1,0.073022,3806,51314,31,29,7,26,0,410506.4063,5536633.0,64,66,255,255,311106493,2461013743,59,777,0,0,72.25059,71.24935,1421928002,1421928002,1.153905,1.114015,0.000734,0.000601,0.000133,0,0,0,0,0,3,2,1,3,1,1,1,0
59.166.0.4,62105,4,21,1,1,0.845652,2934,3742,31,29,11,15,5,27226.33008,34747.15625,52,54,255,255,2457393232,2454200935,56,69,0,0,1412.79639,52.79541,1421947526,1421947527,16.575176,15.94549,0.000687,0.000534,0.000153,0,0,0,1,1,1,1,4,3,1,1,3,0
59.166.0.9,44758,8,80,1,1,1.155739,1580,10168,31,29,3,5,0,10029.94629,66478.67969,12,18,255,255,2924125439,2942625980,132,565,0,0,9623.10353,7734.130553,1421932409,1421932410,105.036543,67.952588,0.000673,0.000541,0.000132,0,0,0,0,0,11,8,3,3,2,1,1,0
59.166.0.5,55104,2,5190,1,1,0.00461,1470,1728,31,29,5,4,0,2436442.5,2785249.25,22,14,255,255,3374407186,1225155519,67,123,0,0,13.450158,0.395907,1421945234,1421945234,0.219524,0.291538,0.000772,0.000635,0.000137,0,0,0,0,0,6,5,2,2,2,2,2,0
59.166.0.4,32901,1,51056,1,1,0.340985,4576,3080,31,29,7,7,0,103535.3438,69868.17969,28,30,255,255,2482338565,336628009,163,103,0,0,734.912827,18.962584,1421931646,1421931646,12.616407,11.739827,0.000662,0.000527,0.000135,0,0,0,0,0,4,10,5,4,1,1,3,0
59.166.0.9,2849,9,53,0,0,0.001156,146,178,31,29,0,0,1,505190.3438,615917.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421937031,1421937031,0.012,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,4,2,2,2,2,0
59.166.0.0,27869,9,1959,1,1,0.02999,4222,63010,31,29,7,30,0,1110770.25,16581260.0,72,74,255,255,3513901013,3514211072,59,851,0,0,22.33991,21.663263,1421930896,1421930896,0.423557,0.402534,0.000745,0.000593,0.000152,0,0,0,0,0,7,3,4,4,1,1,1,0
59.166.0.2,40367,4,80,1,1,0.021067,1052,824,31,29,2,2,0,349741.2813,281767.6875,8,10,255,255,2846534463,2853142597,132,82,0,0,155.015962,4.937125,1421945150,1421945151,2.958,2.054333,0.002755,0.002571,0.000184,0,0,0,0,0,3,7,6,6,4,4,4,0
59.166.0.0,27940,4,53,0,0,0.000943,146,178,31,29,0,0,1,619300.0625,755037.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421943508,1421943508,0.004,0.003,0.0,0.0,0.0,0,0,0,0,0,4,2,3,3,2,1,1,0
59.166.0.9,9758,1,5190,1,1,16.862667,60254,73166,31,29,130,126,0,28521.70313,34633.66797,446,446,255,255,1534368140,3680040113,135,164,0,0,2666.482078,2673.460064,1421945134,1421945151,37.892853,38.063452,0.000675,0.000549,0.000126,0,0,0,0,0,26,32,35,29,17,17,25,0
59.166.0.0,17308,8,22,1,1,1.526335,5928,8010,31,29,14,17,4,30572.58008,41259.61719,62,58,255,255,1328592623,1328886408,96,138,0,0,4266.542011,4413.929108,1421947700,1421947701,25.021886,26.764614,0.000711,0.000573,0.000138,0,0,0,0,0,1,2,7,6,1,1,1,0
59.166.0.5,1974,4,80,1,1,1.041677,1684,10168,31,29,3,5,3,12011.40039,73757.99219,14,18,255,255,4098523421,1954381073,120,565,1,3924,8775.599309,7687.556738,1421945958,1421945959,80.102462,61.245176,0.000689,0.000504,0.000185,0,0,1,0,0,2,2,4,3,1,1,1,0
59.166.0.2,6482,1,80,1,1,1.600679,19722,1075890,31,29,2,365,0,98303.28125,5369886.0,370,738,255,255,396727063,397748095,53,1458,0,0,258.89844,169.478833,1421945647,1421945649,4.336929,2.171086,0.00068,0.000551,0.000129,0,0,0,0,0,16,15,13,15,7,7,7,0
59.166.0.0,11730,0,5190,1,0,0.006212,860,516,31,29,2,2,0,923374.125,591114.0,6,9,255,255,387324015,387626065,143,57,0,0,9.611036,49.247394,1421929362,1421929362,0.1794,0.70975,0.00063,0.000525,0.000105,0,0,0,0,0,3,5,4,1,1,1,1,0
59.166.0.7,33045,11,80,1,1,0.020901,1042,824,31,29,2,2,3,349074.2188,284005.5625,8,10,255,255,4225563352,2083657728,130,82,1,83,187.301528,4.232331,1421951330,1421951330,2.936143,2.259778,0.000702,0.000559,0.000143,0,0,1,0,0,4,2,7,2,1,1,1,0
59.166.0.7,14116,2,53,0,0,0.001072,146,178,31,29,0,0,1,544776.125,664179.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928240,1421928240,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,1,5,4,3,1,1,1,0
59.166.0.3,23228,5,53,0,0,0.001012,130,162,31,29,0,0,0,513833.9688,640316.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421933986,1421933986,0.01,0.011,0.0,0.0,0.0,0,0,0,0,0,24,8,1,9,2,1,1,0
175.45.176.1,47439,14,53,0,3,1e-05,114,0,254,0,0,0,1,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933066,1421933066,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,5,4,4,4,4,1
59.166.0.7,1981,8,1032,1,1,0.03311,3614,45396,31,29,7,24,0,858713.375,10791664.0,60,62,255,255,1706621934,1706938226,60,732,0,0,32.395086,31.309622,1421945081,1421945081,0.554085,0.532852,0.000718,0.000599,0.000119,0,0,0,0,0,16,4,4,8,4,4,4,0
59.166.0.6,61307,5,80,1,1,1.005041,1580,10168,31,29,3,5,0,11533.85742,76446.63281,12,18,255,255,729341210,2879899051,132,565,1,3924,9530.837478,7676.544804,1421955523,1421955524,91.335364,59.092762,0.000608,0.00046,0.000148,0,0,1,0,0,16,12,7,7,1,1,4,0
59.166.0.3,49908,9,48634,1,1,0.032006,2766,25742,31,29,7,16,0,675873.3125,6294570.0,44,46,255,255,1141735652,1142049076,63,560,0,0,53.541323,51.040637,1421949482,1421949482,0.754405,0.697711,0.000755,0.000598,0.000157,0,0,0,0,0,4,4,1,5,1,1,1,0
10.40.182.3,0,17,0,3,3,0.0,46,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,1421941095,1421941095,60000.736,0.0,0.0,0.0,0.0,1,2,0,0,0,2,2,2,2,2,2,2,0
175.45.176.1,1043,14,53,0,3,1.1e-05,114,0,254,0,0,0,1,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931112,1421931112,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,4,4,4,2,4,1
59.166.0.0,24308,1,58560,0,0,0.001827,520,304,31,29,0,0,0,1707717.625,998358.0,4,4,0,0,0,0,130,76,0,0,0.650067,0.321739,1421944753,1421944753,0.465667,0.233,0.0,0.0,0.0,0,0,0,0,0,6,10,6,5,1,1,3,0
59.166.0.8,16050,8,14779,1,1,0.452953,4728,3080,31,29,7,7,0,80538.15625,52597.06641,28,30,255,255,1741240588,1744493407,169,103,0,0,995.294251,25.941172,1421937335,1421937336,16.763704,15.599311,0.000719,0.000572,0.000147,0,0,0,0,0,9,10,2,1,1,1,1,0
59.166.0.6,8795,3,42608,1,1,0.04448,2958,32408,31,29,7,18,0,521043.1563,5712230.5,48,50,255,255,2113117280,2132117288,62,648,0,0,0.0,59.763551,1421941577,1421941577,0.938596,0.915,0.000694,0.000557,0.000137,0,0,0,0,0,9,11,4,4,1,1,1,0
59.166.0.0,64725,1,111,0,0,0.004722,568,320,31,29,0,0,0,721728.0625,406607.375,4,4,0,0,0,0,142,80,0,0,1.700359,1.495296,1421934357,1421934357,1.210333,1.063333,0.0,0.0,0.0,0,0,0,0,0,17,8,5,7,1,1,4,0
59.166.0.6,39609,11,9541,1,1,0.042945,4550,68342,31,29,7,33,0,836791.25,12571987.0,78,80,255,255,2267224439,117978757,58,854,0,0,31.626417,30.523757,1421937640,1421937640,0.553519,0.535532,0.000762,0.000627,0.000135,0,0,0,0,0,5,6,2,1,1,1,1,0
59.166.0.3,50051,9,143,1,1,0.821782,7806,16008,31,29,30,32,0,75377.65625,154600.6094,122,126,255,255,2479032604,2480067613,64,127,0,0,452.097735,448.300711,1421933482,1421933483,6.788802,6.569624,0.000732,0.000573,0.000159,0,0,0,0,0,4,10,2,1,1,1,1,0
59.166.0.4,37175,3,80,1,1,1.005934,1580,10168,31,29,3,5,3,11523.61914,76378.76563,12,18,255,255,2149168959,4808880,132,565,1,3924,9529.556204,7674.256506,1421945003,1421945004,91.41682,59.14012,0.000681,0.000548,0.000133,0,0,6,0,0,1,1,7,9,4,4,4,0
175.45.176.1,1043,14,53,0,3,3e-06,114,0,254,0,0,0,1,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931870,1421931870,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,3,3,3,3,3,1
59.166.0.5,26178,2,80,1,1,1.004796,1580,10168,31,29,3,5,3,11536.66992,76465.27344,12,18,255,255,1024155611,1025103197,132,565,1,3924,9529.784774,7674.114899,1421948916,1421948917,91.308361,59.076707,0.000622,0.000488,0.000134,0,0,1,0,0,2,4,3,1,1,1,1,0
59.166.0.2,33400,8,31416,1,1,0.157853,4238,66694,31,29,7,30,0,211842.6563,3334393.25,72,74,255,255,3332668527,3350436179,59,901,0,0,128.768574,126.717605,1421952514,1421952514,2.218732,2.15537,0.000645,0.000508,0.000137,0,0,0,0,0,8,4,5,5,1,1,1,0
59.166.0.3,58530,3,111,0,0,0.004619,568,312,31,29,0,0,0,737822.0625,405282.5313,4,4,0,0,0,0,142,78,0,0,1.747734,1.462064,1421940413,1421940413,1.242333,1.038333,0.0,0.0,0.0,0,0,0,0,0,9,4,3,2,1,1,2,0
59.166.0.1,61602,11,80,1,1,1.005823,1580,10168,31,29,3,5,3,11524.89063,76387.19531,12,18,255,255,3654473309,3659716029,132,565,1,3924,9530.408749,7675.451672,1421928655,1421928656,91.406003,59.133234,0.000669,0.000554,0.000115,0,0,1,0,0,1,4,5,5,1,1,1,0
175.45.176.0,22217,18,32161,1,1,0.741454,344,258,254,60,1,1,0,3247.672852,2319.766357,8,6,255,255,4207083232,1244923809,43,43,0,0,4096.978518,172.564125,1421931436,1421931437,76.234717,128.236203,0.227767,0.100263,0.127504,0,0,0,0,0,4,3,1,2,1,1,1,0
59.166.0.4,16398,11,33920,1,1,0.028656,2766,26586,31,29,7,16,0,754885.5625,7261027.5,44,46,255,255,1752578452,3925206066,63,578,0,0,44.15921,42.296363,1421937081,1421937081,0.659163,0.624933,0.000643,0.000529,0.000114,0,0,0,0,0,4,6,2,2,1,1,1,0
59.166.0.6,21929,4,6881,1,1,0.01907,1540,1644,31,29,4,4,0,605768.25,651494.5,16,18,255,255,839569525,2993189676,96,91,0,0,74.455759,2.29077,1421935326,1421935326,1.2506,1.093823,0.000591,0.000471,0.00012,0,0,0,0,0,9,9,5,8,5,1,3,0
59.166.0.6,58542,3,21,1,1,0.874752,2714,3636,31,29,10,15,5,24308.60352,32621.81836,48,52,255,255,792973910,2944119141,57,70,0,0,1575.247605,1796.52613,1421937165,1421937166,18.605,17.141941,0.000652,0.000507,0.000145,0,0,0,1,1,1,1,6,4,1,1,4,0
59.166.0.6,52564,0,64849,1,1,0.029878,4238,60892,31,29,7,30,0,1119218.125,16084075.0,72,74,255,255,3830346661,3830648611,59,823,0,0,21.895857,21.401491,1421955661,1421955661,0.416338,0.400904,0.000749,0.000602,0.000147,0,0,0,0,0,12,8,2,2,1,1,1,0
59.166.0.4,26653,1,6881,1,1,1.562612,13454,548216,31,29,21,197,0,68587.71875,2800260.0,234,438,255,255,657220338,2815508099,57,1252,0,0,443.239494,298.543263,1421955605,1421955607,6.705103,3.574414,0.000732,0.000592,0.00014,0,0,0,0,0,11,7,2,4,1,1,1,0
59.166.0.4,6578,0,21,1,1,0.025004,2934,3742,31,29,11,15,5,920812.6875,1175172.0,52,54,255,255,1897927531,4044362364,56,69,0,0,35.155515,0.866219,1421952479,1421952479,0.483314,0.459283,0.000791,0.000656,0.000135,0,0,0,1,1,1,1,3,4,1,1,3,0
59.166.0.2,13822,8,11683,1,1,0.125438,4222,61786,31,29,7,30,0,265565.4375,3887306.75,72,74,255,255,1739008256,1739329019,59,835,0,0,108.430527,107.111512,1421945056,1421945056,1.761521,1.710082,0.000914,0.000569,0.000345,0,0,0,0,0,3,8,2,2,2,2,2,0
59.166.0.8,50471,2,80,1,1,1.15864,18578,1087890,31,29,2,370,3,127908.5781,7501429.0,348,746,255,255,3234624186,3235714049,53,1458,1,524288,193.208106,116.785822,1421953859,1421953860,3.337945,1.554509,0.00066,0.000527,0.000133,0,0,1,0,0,1,3,2,1,1,1,1,0
59.166.0.7,2318,1,32756,1,1,0.018843,2558,23002,31,29,7,14,0,1059279.25,9533513.0,40,42,255,255,1028948716,3217224588,64,548,0,0,29.989322,29.899538,1421955438,1421955438,0.475256,0.445415,0.00073,0.000577,0.000153,0,0,0,0,0,9,11,3,4,1,1,1,0
59.166.0.9,18544,3,36807,1,1,0.389046,4944,3080,31,29,7,7,0,98044.96094,61236.97266,28,30,255,255,530891518,2683654304,177,103,0,0,823.375798,21.112955,1421930690,1421930691,14.398037,13.396448,0.000696,0.000545,0.000151,0,0,0,0,0,6,8,2,2,1,1,1,0
59.166.0.3,15165,2,5190,1,1,0.890077,3744,19084,31,29,11,15,0,32949.95703,168228.1406,48,52,255,255,3327438478,3327681044,78,367,0,0,1971.439926,0.0,1421946268,1421946269,18.930064,17.442529,0.000617,0.0005,0.000117,0,0,0,0,0,7,5,1,2,1,1,1,0
59.166.0.3,25934,1,53,0,0,0.001147,146,178,31,29,0,0,1,509154.3125,620749.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421947337,1421947337,0.001,0.001,0.0,0.0,0.0,0,0,0,0,0,3,2,5,4,2,1,2,0
59.166.0.2,4780,6,25,1,1,0.52691,37278,3380,31,29,18,8,6,555115.6875,50103.43359,52,42,255,255,4063923371,4110518798,717,80,0,0,784.102196,25.099371,1421936373,1421936373,10.322863,12.839951,0.000588,0.000465,0.000123,0,0,0,0,0,1,1,3,4,1,1,1,0
59.166.0.2,11372,0,10875,1,1,0.029628,2438,20194,31,29,7,13,0,641015.25,5316592.5,38,40,255,255,3834945327,3835267025,64,505,0,0,57.24965,53.136134,1421934232,1421934232,0.792054,0.744821,0.000695,0.000571,0.000124,0,0,0,0,0,23,9,5,11,1,1,2,0
59.166.0.5,14939,5,53,0,0,0.001054,146,178,31,29,0,0,0,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421934614,1421934614,0.011,0.004,0.0,0.0,0.0,0,0,0,0,0,14,11,2,3,1,1,1,0
59.166.0.9,26785,9,24937,1,1,0.077961,4222,63402,31,29,7,30,0,427290.5938,6418183.5,72,74,255,255,4008174236,1882915545,59,857,0,0,0.0,67.684833,1421928001,1421928001,1.093437,1.06063,0.000675,0.000531,0.000144,0,0,0,0,0,16,1,2,11,1,1,1,0
59.166.0.9,58677,5,59526,0,0,0.001785,528,304,31,29,0,0,0,1774790.0,1021848.75,4,4,0,0,0,0,132,76,0,0,0.622962,0.331638,1421949913,1421949913,0.447,0.24,0.0,0.0,0.0,0,0,0,0,0,7,8,8,4,1,1,4,0
59.166.0.5,41135,4,53,0,0,0.000951,146,178,31,29,0,0,1,614090.4375,748685.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945946,1421945946,0.004,0.01,0.0,0.0,0.0,0,0,0,0,0,4,6,2,6,2,1,1,0
59.166.0.1,29397,1,28176,1,1,0.386717,4616,3080,31,29,7,7,0,92098.35938,61605.77344,28,30,255,255,3826150743,3835742111,165,103,0,0,770.426371,19.235791,1421931759,1421931759,14.311037,13.317138,0.000624,0.000517,0.000107,0,0,0,0,0,7,6,4,3,1,1,3,0
59.166.0.7,27520,11,111,0,0,0.07225,568,312,31,29,0,0,0,47169.55078,25910.03516,4,4,0,0,0,0,142,78,0,0,26.383332,33.353754,1421951169,1421951169,18.666334,23.589666,0.0,0.0,0.0,0,0,0,0,0,4,5,4,2,1,1,2,0
59.166.0.8,25819,8,25,1,1,0.033563,37228,3380,31,29,18,8,6,8703155.0,786580.5,52,42,255,255,2481577605,2482512867,716,80,0,0,38.8865,1.892794,1421948443,1421948443,0.651333,0.805854,0.00069,0.00052,0.00017,0,0,0,0,0,1,1,3,4,1,1,1,0
59.166.0.0,8377,1,42939,1,1,0.599374,3116,2384,31,29,5,6,0,39788.17969,30498.48633,23,24,255,255,3276118777,1156480557,135,99,0,0,1962.845737,79.99357,1421950903,1421950904,27.230273,26.038174,0.000658,0.000492,0.000166,0,0,0,0,0,10,5,1,2,1,1,1,0
59.166.0.4,37976,0,44821,1,1,0.805546,5064,3080,31,29,7,7,0,48503.75,29574.97266,28,30,255,255,557785795,2930511607,181,103,0,0,2159.117802,59.454988,1421939861,1421939861,29.823073,27.755965,0.000776,0.000619,0.000157,0,0,0,0,0,13,7,4,3,1,1,2,0
59.166.0.4,64316,1,25,1,1,0.965236,37252,3380,31,29,18,8,0,302815.0625,27350.82422,52,42,255,255,2354594114,249864044,716,80,0,0,1610.311422,51.902988,1421945096,1421945097,18.919511,23.531219,0.000585,0.000452,0.000133,0,0,0,0,0,5,32,33,9,6,6,6,0
59.166.0.3,18983,6,21,1,1,0.026969,2934,3742,31,29,11,15,5,853720.9375,1089547.25,52,54,255,255,1684358159,1685447544,56,69,0,0,43.839553,1.141397,1421931451,1421931451,0.522431,0.498283,0.000704,0.000553,0.000151,0,0,0,1,1,1,2,7,7,1,1,5,0
59.166.0.0,25683,11,80,1,1,1.007115,1580,10168,31,29,3,5,3,11510.10547,76289.20313,12,18,255,255,3341999673,3338863959,132,565,1,3924,9530.208107,7675.525918,1421928290,1421928291,91.51927,59.206058,0.000744,0.000608,0.000136,0,0,1,0,0,3,4,2,5,1,1,1,0
59.166.0.1,20598,0,53,0,0,0.000978,130,162,31,29,0,0,1,531697.3125,662576.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421929634,1421929634,0.007,0.006,0.0,0.0,0.0,0,0,0,0,0,5,3,2,5,1,1,1,0
59.166.0.2,8947,8,25,1,1,0.673854,37914,3276,31,29,19,8,6,441781.1563,37931.06641,54,40,255,255,2402819242,2442880492,702,82,0,0,1223.071504,41.951344,1421929015,1421929015,12.707302,17.265486,0.000643,0.000493,0.00015,0,0,0,0,0,1,2,1,2,1,1,1,0
59.166.0.7,31991,6,5190,1,1,0.005897,2158,2464,31,29,6,6,0,2806851.0,3204341.25,24,24,255,255,4281593945,2132294266,90,103,0,0,14.818788,0.320181,1421944620,1421944620,0.23913,0.232522,0.000686,0.000542,0.000144,0,0,0,0,0,8,7,5,3,2,1,3,0
10.40.85.1,0,28,0,3,0,0.0,56,92,0,0,0,0,0,6.157446,10.115804,2,2,0,0,0,0,28,46,0,0,0.0,0.0,1421935340,1421935376,36378.56,36378.588,0.0,0.0,0.0,0,0,0,0,0,2,2,2,2,2,2,2,0
59.166.0.5,8073,0,80,1,1,1.030896,1684,10168,31,29,3,5,3,12137.01563,74529.34375,14,18,255,255,4062353802,4061763185,120,565,1,3924,8767.583776,7692.528915,1421936029,1421936030,79.272692,60.299824,0.007589,0.005793,0.001796,0,0,1,0,0,2,3,1,2,1,1,1,0
59.166.0.7,18330,2,80,1,1,1.040075,1580,10168,31,29,3,5,3,11145.35059,73871.60156,12,18,255,255,1031880955,1032933539,132,565,1,3924,9549.500653,7695.221947,1421952796,1421952797,94.520456,61.146884,0.000729,0.000574,0.000155,0,0,1,0,0,1,2,2,1,1,1,1,0
59.166.0.5,16973,8,53,0,0,0.001054,146,178,31,29,0,0,1,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928968,1421928968,0.011,0.001,0.0,0.0,0.0,0,0,0,0,0,2,2,3,2,2,1,1,0
59.166.0.8,39548,2,80,1,1,11.62279,18890,1087890,31,29,2,370,3,12965.56152,747794.25,354,746,255,255,668246041,2837492315,53,1458,1,524288,1969.613058,1294.377921,1421950358,1421950370,32.92483,15.600403,0.000619,0.000486,0.000133,0,0,1,0,0,3,2,3,4,1,1,1,0
59.166.0.7,22054,3,53,0,0,0.00932,130,162,31,29,0,0,1,55793.99219,69527.89844,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421936310,1421936310,0.011,0.004,0.0,0.0,0.0,0,0,0,0,0,6,4,3,4,2,1,2,0
59.166.0.4,55974,11,25,1,1,0.03077,37574,3380,31,29,18,8,6,9581280.0,857978.5625,52,42,255,255,1633902734,1634945978,723,80,0,0,35.973512,1.262716,1421941748,1421941748,0.596392,0.736902,0.000719,0.000545,0.000174,0,0,0,0,0,1,1,1,4,1,1,1,0
59.166.0.1,43208,3,17715,0,0,0.002275,520,304,31,29,0,0,0,1371428.5,801758.1875,4,4,0,0,0,0,130,76,0,0,0.855599,0.328107,1421943826,1421943826,0.608,0.236,0.0,0.0,0.0,0,0,0,0,0,7,15,3,5,1,1,2,0
59.166.0.5,2916,11,5190,1,1,0.00651,1958,2308,31,29,6,6,0,2296774.0,2718279.5,22,24,255,255,3447062492,3447369744,89,96,0,0,17.617285,14.982055,1421928852,1421928852,0.29319,0.249217,0.000925,0.000767,0.000158,0,0,0,0,0,7,8,5,2,2,2,2,0
59.166.0.8,42015,2,24160,1,1,0.002993,320,1930,31,29,1,2,2,713665.25,4514534.0,6,8,255,255,2740720292,2744951303,53,241,0,0,29.739575,0.545447,1421929473,1421929473,0.5332,0.352429,0.000654,0.000523,0.000131,0,0,0,0,0,3,6,5,5,1,1,3,0
59.166.0.0,6586,5,5190,1,1,0.007373,2152,2410,31,29,6,7,0,2246032.75,2515122.75,26,26,255,255,3754233016,3754555941,83,93,0,0,17.797976,0.361516,1421945567,1421945567,0.28072,0.27156,0.000709,0.000573,0.000136,0,0,0,0,0,17,22,20,16,3,1,3,0
59.166.0.0,62774,4,22,1,1,0.006055,3728,5474,31,29,7,7,4,4772254.5,6931131.5,32,24,255,255,1184676889,1184969772,117,228,0,0,12.242655,0.344722,1421949031,1421949031,0.195323,0.233391,0.000671,0.000542,0.000129,0,0,0,0,0,2,1,1,2,1,1,1,0
59.166.0.9,31339,5,51541,1,1,0.358889,4624,3080,31,29,7,7,0,99395.63281,66382.64063,28,30,255,255,3053548808,3061057863,165,103,0,0,750.520261,19.122555,1421944868,1421944868,13.280222,12.357896,0.000663,0.000503,0.00016,0,0,0,0,0,24,17,16,23,3,3,10,0
59.166.0.3,51901,4,80,1,1,1.00475,1580,10168,31,29,3,4,3,11537.19824,76468.77344,12,18,255,255,3498766582,1354404672,132,565,1,0,9528.013842,7674.544525,1421941633,1421941634,91.309362,59.069825,0.000721,0.000559,0.000162,0,0,1,0,0,4,2,3,4,3,1,3,0
59.166.0.0,5449,4,2159,1,1,0.094216,3614,45696,31,29,7,24,0,301774.6563,3817525.75,60,62,255,255,3497528976,3536865112,60,737,0,0,86.275111,85.136205,1421928952,1421928952,1.590814,1.535557,0.000698,0.000544,0.000154,0,0,0,0,0,10,4,1,4,1,1,1,0
59.166.0.1,54356,5,61113,1,1,0.012973,2646,24694,31,29,7,15,0,1592846.625,14881985.0,42,44,255,255,207903310,2353529633,63,561,0,0,0.0,17.187458,1421947000,1421947000,0.30839,0.289767,0.00063,0.000509,0.000121,0,0,0,0,0,6,5,3,3,1,1,1,0
59.166.0.1,1848,1,6881,1,1,5.058679,8190,301254,31,29,13,109,0,12858.69238,474479.5938,138,246,255,255,920977868,954264331,59,1225,0,0,10038.45557,7529.538465,1421953691,1421953696,36.922103,20.64573,0.000601,0.000464,0.000137,0,0,0,0,0,8,7,4,2,1,1,1,0
59.166.0.1,26233,2,32481,1,1,0.031966,3494,41228,31,29,7,22,0,859413.125,10140274.0,58,58,255,255,1283381406,1283624164,60,711,0,0,0.0,0.954238,1421953126,1421953126,0.555316,0.551825,0.000635,0.000508,0.000127,0,0,0,0,0,7,4,2,1,1,1,1,0
59.166.0.9,47587,3,53,0,0,0.001047,146,178,31,29,0,0,1,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421940611,1421940611,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,2,1,1,1,1,0
59.166.0.0,62547,8,16326,1,1,0.026187,2958,31788,31,29,7,18,0,885019.25,9517088.0,48,50,255,255,3587392077,1454722285,62,636,0,0,33.757976,31.09646,1421941333,1421941333,0.550426,0.506531,0.001497,0.001364,0.000133,0,0,0,0,0,6,3,1,5,1,1,1,0
59.166.0.6,36292,0,5190,1,1,0.005715,2158,2464,31,29,6,6,0,2896238.0,3306386.75,24,24,255,255,1971467877,4121343035,90,103,0,0,0.0,0.314517,1421937933,1421937933,0.233348,0.22313,0.000735,0.000579,0.000156,0,0,0,0,0,7,5,1,3,1,1,1,0
59.166.0.3,61379,3,53,0,0,0.001059,146,178,31,29,0,0,1,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421949359,1421949359,0.001,0.005,0.0,0.0,0.0,0,0,0,0,0,4,2,1,3,2,1,1,0
59.166.0.2,49232,9,1456,0,0,0.001702,544,304,31,29,0,0,0,1917743.75,1071680.375,4,4,0,0,0,0,136,76,0,0,0.622725,0.292509,1421928490,1421928490,0.444333,0.209333,0.0,0.0,0.0,0,0,0,0,0,10,5,4,4,1,1,3,0
59.166.0.4,54162,9,143,1,1,1.288088,7818,16448,31,29,30,32,0,48158.20313,101347.1172,122,126,255,255,33650955,99944895,64,131,0,0,639.386784,633.767949,1421954276,1421954278,10.642356,10.384016,0.000604,0.000466,0.000138,0,0,0,0,0,7,5,1,1,1,1,1,0
59.166.0.8,61333,0,10333,1,1,0.02101,2230,15236,31,29,7,11,0,824369.3125,5640361.5,34,36,255,255,2798737307,2799056169,66,423,0,0,53.303279,50.418457,1421953665,1421953665,0.626818,0.598706,0.00081,0.000643,0.000167,0,0,0,0,0,11,7,3,7,1,1,1,0
175.45.176.1,0,24,0,9,3,6e-06,200,0,254,0,0,0,0,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930717,1421930717,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,4,8,4,4,4,1
59.166.0.3,4307,11,53,0,0,0.001093,146,178,31,29,0,0,1,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421950197,1421950197,0.034,0.005,0.0,0.0,0.0,0,0,0,0,0,3,3,3,8,2,1,1,0
