pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
896783,1528084951.56364,0,1,1,3,1,3479,4,80,9,540,0,4,1528084980.09963,17349,28.535992,2.866361,1.433194,14.331803,0.0,3.590246,9,0,540,0,0.280348,0.280348,0.0,54000,54000,900,900,900,900,0.315391,0.315391,100,100,0.315391,0.315391,900,900,0,DoS,UDP
55338,1528081322.39086,2,2,0,1,1,19256,4,80,7,890,2,1,1528081353.88298,53861,31.492121,0.035423,0.059438,0.177114,0.0,0.152797,5,2,770,120,0.190524,0.127635,0.050477,78880,78880,594,594,634,634,0.205267,0.205267,92,92,0.222278,0.202915,434,434,0,DoS,TCP
234566,1528081334.4441,0,1,0,1,3,47331,2,80,3,274,2,1,1528081334.64609,233089,0.201986,0.201986,0.0,0.201986,0.201986,0.201986,2,1,214,60,9.901676,4.950838,0.0,18084,18084,198,198,316,316,14.8519,14.8519,66,66,14.8525,0.559189,198,198,0,DoS,TCP
513759,1528081378.78549,0,1,0,1,3,18230,2,80,3,274,2,1,1528081378.96409,250132,0.178607,0.178607,0.0,0.178607,0.178607,0.178607,2,1,214,60,11.197769,5.598885,0.0,27400,27400,300,300,300,300,16.4715,16.4715,100,100,16.7967,16.4715,300,300,0,DoS,TCP
76257,1528081322.89772,2,2,0,1,1,24699,4,80,7,890,2,1,1528081354.11709,74780,31.219366,0.065321,0.123355,0.326604,0.0,0.311763,5,2,770,120,0.192188,0.128126,0.03832,83840,83840,614,614,614,614,0.196657,0.196657,100,100,0.22422,0.196657,237,237,0,DoS,TCP
110079,1528081324.0262,2,2,0,1,0,45256,5,80,5,770,1,3,1528081355.55186,108602,31.525658,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.126881,0.126881,0.0,77000,77000,500,500,500,500,0.15864,0.15864,100,100,0.158601,0.15864,500,500,0,DoS,TCP
916782,1528084951.70687,0,1,1,3,0,39856,5,80,12,720,0,4,1528084978.90152,37348,27.194656,2.382571,0.446867,14.295424,1.383756,2.603746,12,0,720,0,0.404491,0.404491,0.0,25920,25920,432,432,1008,1008,0.441263,0.441263,36,36,0.441263,0.359284,432,432,0,DoS,UDP
952321,1528084952.02345,0,1,1,3,0,46483,5,80,12,720,0,4,1528084979.22556,72887,27.202108,2.388755,0.442442,14.332532,1.39961,2.596781,12,0,720,0,0.40438,0.40438,0.0,72000,72000,1200,1200,1200,1200,0.441034,0.441034,100,100,0.441142,0.441034,1200,1200,0,DoS,UDP
35955,1528081322.01966,2,2,0,1,0,25870,5,80,4,616,1,3,1528081353.99763,34478,31.97797,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.093815,0.093815,0.0,60368,60368,392,392,403,403,0.125161,0.125161,98,98,0.125086,0.126143,392,392,0,DoS,TCP
305063,1528081356.97095,2,2,0,1,2,1963,3,80,5,770,1,3,1528081386.40231,41433,29.43136,1.170386,2.027168,4.681543,0.0,4.681543,5,0,770,0,0.135909,0.135909,0.0,39650,39650,277,277,532,532,0.191756,0.191756,49,49,0.169887,0.167407,176,176,0,DoS,TCP
730266,1528084923.44568,0,1,1,3,1,30118,4,80,7,420,0,4,1528084948.66674,112989,25.221062,2.686672,1.551178,10.746689,0.0,3.590561,7,0,420,0,0.237896,0.237896,0.0,39060,39060,651,651,728,728,0.277546,0.277546,93,93,0.277546,0.288244,651,651,0,DoS,UDP
212978,1528081330.70269,0,1,0,1,3,39374,2,80,3,274,2,1,1528081330.79521,211501,0.09252,0.09252,0.0,0.09252,0.09252,0.09252,2,1,214,60,21.616947,10.808474,0.0,15344,15344,168,168,374,374,36.0757,36.0757,56,56,32.4254,0.388968,168,168,0,DoS,TCP
670439,1528084922.34985,0,1,1,3,0,31927,5,80,8,480,0,4,1528084948.86986,53162,26.520012,1.590647,1.299737,7.953238,0.0,2.740072,8,0,480,0,0.263952,0.263952,0.0,22140,22140,369,369,1065,1065,0.331286,0.331286,42,42,0.301659,0.383923,369,369,0,DoS,UDP
442940,1528081360.29649,2,2,0,1,0,36711,5,80,5,770,1,3,1528081384.93087,179311,24.634386,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.162375,0.162375,0.0,35420,35420,230,230,522,522,0.202969,0.202969,46,46,0.202968,0.217209,230,230,0,DoS,TCP
935542,1528084951.86422,0,1,1,3,1,20559,4,80,8,480,0,4,1528084976.90067,56108,25.036451,3.577034,0.006242,14.308135,3.567458,3.584884,8,0,480,0,0.279592,0.279592,0.0,33120,33120,552,552,924,924,0.319537,0.319537,69,69,0.319534,0.359446,552,552,0,DoS,UDP
294701,1528081356.63819,2,2,0,1,0,57279,5,80,5,770,1,3,1528081390.10136,31071,33.463173,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.119534,0.119534,0.0,77000,77000,500,500,500,500,0.149318,0.149318,100,100,0.149418,0.149318,500,500,0,DoS,TCP
909828,1528084951.64977,0,1,1,3,1,10764,4,80,9,540,0,4,1528084980.19198,30394,28.542204,2.864017,1.432015,14.320086,0.0,3.58688,9,0,540,0,0.280287,0.280287,0.0,31320,31320,522,522,1068,1068,0.315323,0.315323,58,58,0.315323,0.383701,522,522,0,DoS,UDP
943694,1528084951.93714,0,1,1,3,1,22759,4,80,8,480,0,4,1528084976.96351,64260,25.026369,3.57392,0.011353,14.295681,3.563762,3.593172,8,0,480,0,0.279705,0.279705,0.0,32160,32160,536,536,965,965,0.319663,0.319663,67,67,0.319663,0.376465,536,536,0,DoS,UDP
968617,1528084952.19642,0,1,1,3,1,29569,4,80,8,480,0,4,1528084977.22195,89183,25.025532,3.571867,0.01406,14.287466,3.552832,3.591718,8,0,480,0,0.279714,0.279714,0.0,27840,27840,464,464,1010,1010,0.319674,0.319674,58,58,0.319674,0.391553,464,464,0,DoS,UDP
914033,1528084951.6833,0,1,1,3,0,39283,5,80,12,720,0,4,1528084978.87644,34599,27.193142,2.382721,0.447814,14.296324,1.381816,2.604736,12,0,720,0,0.404514,0.404514,0.0,59040,59040,984,984,1218,1218,0.441288,0.441288,82,82,0.441288,0.448905,984,984,0,DoS,UDP
632260,1528084921.85338,0,1,1,3,1,2997,4,80,7,420,0,4,1528084947.97929,14983,26.125904,2.746457,1.588592,10.985828,0.0,3.817788,7,0,420,0,0.229657,0.229657,0.0,33180,33180,553,553,753,753,0.267976,0.267976,79,79,0.267933,0.284184,553,553,0,DoS,UDP
179762,1528081327.76931,2,2,0,1,1,52212,4,80,5,676,2,1,1528081351.27206,178285,23.502756,0.004972,0.008612,0.019888,0.0,0.019888,4,1,616,60,0.170193,0.127645,0.0,53432,53432,408,408,500,500,0.225365,0.225365,77,77,0.212741,0.211831,342,342,0,DoS,TCP
369600,1528081358.43461,1,5,0,1,3,37876,2,80,6,548,2,1,1528081387.33434,105970,28.899738,0.144104,0.021857,0.288209,0.122248,0.165961,4,2,428,120,0.173012,0.103807,0.034602,31236,31236,342,342,612,612,0.207811,0.207811,57,57,0.207614,0.225621,342,342,0,DoS,TCP
346131,1528081357.85189,2,2,0,1,2,18933,3,80,5,770,1,3,1528081390.29034,82501,32.438442,1.168764,2.024358,4.675055,0.0,4.675055,5,0,770,0,0.12331,0.12331,0.0,82040,82040,584,584,584,584,0.179916,0.179916,100,100,0.154138,0.179916,297,297,0,DoS,TCP
841462,1528084927.17286,0,1,1,3,2,45933,3,80,6,360,0,4,1528084949.83467,224185,22.661804,2.108979,2.109947,8.435918,0.0,4.308311,6,0,360,0,0.220636,0.220636,0.0,21240,21240,354,354,641,641,0.264805,0.264805,59,59,0.264763,0.28042,354,354,0,DoS,UDP
387733,1528081358.81731,2,2,0,1,0,20349,5,80,5,770,1,3,1528081381.24364,124103,22.426334,1.037995,1.797861,4.151981,0.0,4.151981,5,0,770,0,0.178362,0.178362,0.0,46200,46200,300,300,550,550,0.222952,0.222952,60,60,0.222952,0.22534,300,300,0,DoS,TCP
54625,1528081322.37703,2,2,0,1,1,19109,4,80,5,770,1,3,1528081353.71712,53148,31.340088,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.127632,0.127632,0.0,21290,21290,159,159,499,499,0.202207,0.202207,25,25,0.15954,0.169226,40,40,0,DoS,TCP
140508,1528081325.47184,1,5,0,1,3,23123,2,80,6,548,2,1,1528081352.72651,139031,27.254662,0.121466,0.016982,0.242932,0.104484,0.138448,4,2,428,120,0.183455,0.110073,0.036691,47676,47676,522,522,613,613,0.219993,0.219993,87,87,0.220146,0.221716,522,522,0,DoS,TCP
219056,1528081331.48494,2,2,0,1,1,446,4,80,6,736,2,1,1528081352.77091,217579,21.285967,0.01787,0.022912,0.071479,0.0,0.05602,4,2,616,120,0.234897,0.14104,0.047103,68260,68260,511,511,511,511,0.24017,0.24017,100,100,0.281876,0.24017,431,431,0,DoS,TCP
167281,1528081326.9719,2,2,0,1,1,48891,4,80,6,736,2,1,1528081350.94844,165804,23.97654,0.012628,0.013523,0.05051,0.0,0.032099,4,2,616,120,0.208537,0.125218,0.041763,20744,20744,164,164,448,448,0.235896,0.235896,29,29,0.250245,0.184675,144,144,0,DoS,TCP
103356,1528081323.77075,1,5,0,1,3,15587,2,80,6,548,2,1,1528081349.88516,101879,26.11441,0.110873,0.039486,0.221746,0.071387,0.150359,4,2,428,120,0.191465,0.114879,0.038293,42744,42744,468,468,578,578,0.230002,0.230002,78,78,0.229758,0.21167,468,468,0,DoS,TCP
155684,1528081326.30844,1,5,0,1,3,26213,2,80,6,548,2,1,1528081353.98821,154207,27.679773,0.136276,0.026528,0.272551,0.109747,0.162804,4,2,428,120,0.180637,0.108382,0.036127,49320,49320,540,540,580,580,0.216765,0.216765,90,90,0.216765,0.210106,540,540,0,DoS,TCP
421948,1528081359.78441,2,2,0,1,2,40207,3,80,5,676,1,3,1528081383.24563,158319,23.46122,1.155087,2.000669,4.620348,0.0,4.620348,4,1,616,60,0.170494,0.127871,0.0,54640,54640,378,378,469,469,0.189483,0.189483,85,85,0.213118,0.191942,268,268,0,DoS,TCP
775436,1528084924.66099,0,1,1,3,3,42716,2,80,11,660,0,4,1528084949.68561,158159,25.024618,4.514012,0.146795,18.056049,4.321847,4.724817,11,0,660,0,0.399606,0.399606,0.0,66000,66000,1100,1100,1100,1100,0.439545,0.439545,100,100,0.439567,0.439545,1100,1100,0,DoS,UDP
571651,1528081398.15163,2,2,0,1,1,60650,4,80,5,676,2,1,1528081454.64899,45869,56.497368,0.011052,0.019142,0.044206,0.0,0.044206,4,1,616,60,0.0708,0.0531,0.0,58584,58584,450,450,594,594,0.0947798,0.0947798,84,84,0.0884997,0.107151,394,394,0,DoS,TCP
282754,1528081356.27804,2,2,0,1,2,61210,3,80,7,890,2,1,1528081385.77245,19124,29.494411,1.185868,2.019978,4.743473,0.0,4.684323,5,2,770,120,0.203428,0.135891,0.042366,80840,80840,564,564,564,564,0.191585,0.191585,100,100,0.237333,0.191585,275,275,0,DoS,TCP
541358,1528081395.83986,2,2,0,1,2,41508,3,80,3,462,1,3,1528081454.75753,15576,58.917667,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.033946,0.033946,0.0,47400,47400,320,320,320,320,0.0543025,0.0543025,100,100,0.0509185,0.0543025,240,240,0,DoS,TCP
160373,1528081326.58432,2,2,0,1,0,58286,5,80,4,616,1,3,1528081351.12846,158896,24.544142,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.122229,0.122229,0.0,41888,41888,272,272,464,464,0.162972,0.162972,68,68,0.162972,0.181249,272,272,0,DoS,TCP
114587,1528081324.21965,1,5,0,1,3,17944,2,80,6,548,2,1,1528081350.77655,113110,26.5569,0.109388,0.028498,0.218775,0.08089,0.137885,4,2,428,120,0.188275,0.112965,0.037655,52060,52060,570,570,605,605,0.225996,0.225996,95,95,0.22593,0.226099,570,570,0,DoS,TCP
29726,1528081321.92298,2,2,0,1,1,10661,4,80,5,770,1,3,1528081353.29343,28249,31.370445,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.127509,0.127509,0.0,49880,49880,377,377,545,545,0.206877,0.206877,58,58,0.159386,0.172865,70,70,0,DoS,TCP
100735,1528081323.68261,1,5,0,1,3,15045,2,80,6,548,2,1,1528081349.65882,99258,25.97621,0.112112,0.059694,0.224224,0.052418,0.171806,4,2,428,120,0.192484,0.11549,0.038497,37264,37264,408,408,539,539,0.230966,0.230966,68,68,0.230981,0.201702,408,408,0,DoS,TCP
259932,1528081343.29739,0,1,0,1,3,64851,2,80,3,274,2,1,1528081343.47245,258506,0.175057,0.175057,0.0,0.175057,0.175057,0.175057,2,1,214,60,11.42485,5.712425,0.0,21372,21372,234,234,300,300,17.1398,17.1398,78,78,17.1373,1.05992,234,234,0,DoS,TCP
607848,1528081400.75641,2,2,0,1,2,62718,3,80,3,462,1,3,1528081437.37353,82067,36.617123,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.054619,0.054619,0.0,43572,43572,322,322,392,392,0.10225,0.10225,86,86,0.0819289,0.0996956,126,126,0,DoS,TCP
545736,1528081396.20838,1,5,0,1,3,64313,2,80,9,822,2,1,1528081445.84144,19954,49.633053,0.144938,0.009162,0.434815,0.134238,0.156616,6,3,642,180,0.161183,0.100739,0.040296,60006,60006,657,657,811,811,0.181288,0.181288,73,73,0.181331,0.157698,657,657,0,DoS,TCP
534004,1528081395.32413,1,5,0,1,3,62074,2,80,9,822,2,1,1528081444.88606,8222,49.561928,0.159764,0.015912,0.479293,0.139672,0.178587,6,3,642,180,0.161414,0.100884,0.040354,54252,54252,594,594,747,747,0.181685,0.181685,66,66,0.181591,0.14182,594,594,0,DoS,TCP
612957,1528081401.17065,2,2,0,1,2,64056,3,80,3,462,1,3,1528081437.70697,87176,36.536324,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.05474,0.05474,0.0,37590,37590,274,274,399,399,0.0999868,0.0999868,75,75,0.0821101,0.0965637,129,129,0,DoS,TCP
923281,1528084951.76624,0,1,1,3,3,39224,2,80,13,780,0,4,1528084978.63093,43847,26.864697,3.592482,1.796263,17.962408,0.0,4.499021,13,0,780,0,0.446683,0.446683,0.0,77220,77220,1287,1287,1295,1295,0.483989,0.483989,99,99,0.483906,0.482456,1287,1287,0,DoS,UDP
264481,1528081355.73168,1,5,0,1,3,30679,2,80,6,548,2,1,1528081384.62151,851,28.889828,0.153008,0.001338,0.306015,0.151669,0.154346,4,2,428,120,0.173071,0.103843,0.034614,44100,44100,500,500,500,500,0.173434,0.173434,100,100,0.207686,0.173434,500,500,0,DoS,TCP
619370,1528084921.69741,0,1,1,3,0,4957,5,80,10,600,0,4,1528084951.06975,2093,29.372341,1.758645,1.244456,10.55187,0.0,2.713643,10,0,600,0,0.306411,0.306411,0.0,60000,60000,1000,1000,1000,1000,0.340456,0.340456,100,100,0.340456,0.340456,1000,1000,0,DoS,UDP
106082,1528081323.8794,1,5,0,1,3,16130,2,80,6,548,2,1,1528081350.07501,104605,26.195614,0.113095,0.039709,0.22619,0.073386,0.152804,4,2,428,120,0.190872,0.114523,0.038398,41648,41648,456,456,622,622,0.228849,0.228849,76,76,0.229046,0.227171,456,456,0,DoS,TCP
358746,1528081358.1221,2,2,0,1,2,22805,3,80,6,830,2,1,1528081391.18242,95116,33.060326,1.190885,2.034725,4.763539,0.0,4.714964,5,1,770,60,0.151239,0.120991,0.0,81020,81020,567,567,567,567,0.171412,0.171412,100,100,0.181486,0.171412,222,222,0,DoS,TCP
214177,1528081330.82939,2,2,0,1,1,63968,4,80,4,616,1,3,1528081352.52227,212700,21.692873,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.138294,0.138294,0.0,58464,58464,448,448,496,496,0.245734,0.245734,84,84,0.184392,0.271821,64,64,0,DoS,TCP
892965,1528084951.52563,0,1,1,3,3,31949,2,80,13,780,0,4,1528084978.38113,13531,26.855497,3.588502,1.794296,17.942513,0.0,4.495744,13,0,780,0,0.446836,0.446836,0.0,29640,29640,494,494,1238,1238,0.484072,0.484072,38,38,0.484072,0.457541,494,494,0,DoS,UDP
109576,1528081324.01646,2,2,0,1,1,33629,4,80,5,770,1,3,1528081354.83305,108099,30.816591,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.1298,0.1298,0.0,72710,72710,546,546,636,636,0.208425,0.208425,85,85,0.16225,0.210926,211,211,0,DoS,TCP
40739,1528081322.10243,2,2,0,1,0,27315,5,80,4,616,1,3,1528081354.16493,39262,32.062496,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.093567,0.093567,0.0,43736,43736,284,284,400,400,0.124725,0.124725,71,71,0.124756,0.12836,284,284,0,DoS,TCP
953960,1528084952.03989,0,1,1,3,3,46112,2,80,13,780,0,4,1528084978.89755,74526,26.857664,3.589611,1.794823,17.948055,0.0,4.494382,13,0,780,0,0.4468,0.4468,0.0,78000,78000,1300,1300,1300,1300,0.483987,0.483987,100,100,0.484033,0.483987,1300,1300,0,DoS,UDP
290999,1528081356.52803,2,2,0,1,0,56091,5,80,5,770,1,3,1528081389.82024,27369,33.292206,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.120148,0.120148,0.0,77000,77000,500,500,500,500,0.150185,0.150185,100,100,0.150185,0.150185,500,500,0,DoS,TCP
31008,1528081321.94055,2,2,0,1,0,23331,5,80,4,616,1,3,1528081353.67117,29531,31.730619,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.094546,0.094546,0.0,61600,61600,400,400,400,400,0.125987,0.125987,100,100,0.126061,0.125987,400,400,0,DoS,TCP
956846,1528084952.06846,0,1,1,3,2,12226,3,80,6,360,0,4,1528084972.65324,77412,20.58478,4.121758,0.026469,12.365274,4.087716,4.152334,6,0,360,0,0.242898,0.242898,0.0,29520,29520,492,492,636,636,0.291523,0.291523,82,82,0.291478,0.297469,492,492,0,DoS,UDP
804035,1528084925.60665,0,1,1,3,0,61183,5,80,9,540,0,4,1528084950.44692,186758,24.840269,2.086879,1.044193,10.434398,0.0,2.682605,9,0,540,0,0.322058,0.322058,0.0,51300,51300,855,855,855,855,0.344199,0.344199,100,100,0.362315,0.344199,855,855,0,DoS,UDP
115360,1528081324.25643,2,2,0,1,1,35188,4,80,9,1010,2,1,1528081355.18033,113883,30.923895,0.049323,0.069346,0.246614,0.0,0.187078,5,4,770,240,0.2587,0.130137,0.097081,89720,89720,712,712,712,712,0.231161,0.231161,100,100,0.291037,0.231161,455,455,0,DoS,TCP
21173,1528081321.82195,2,2,0,1,0,18417,5,80,4,616,1,3,1528081353.10037,19696,31.278419,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.095913,0.095913,0.0,61600,61600,400,400,400,400,0.127924,0.127924,100,100,0.127884,0.127924,400,400,0,DoS,TCP
411358,1528081359.45326,2,2,0,1,1,23943,4,80,7,890,2,1,1528081388.74256,147729,29.289301,0.066256,0.116433,0.33128,0.0,0.297662,5,2,770,120,0.204853,0.136726,0.042856,62340,62340,475,475,621,621,0.225313,0.225313,72,72,0.238995,0.200718,435,435,0,DoS,TCP
600614,1528081400.1275,2,2,0,1,0,28081,5,80,5,770,1,3,1528081456.41049,74833,56.28299,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.071069,0.071069,0.0,72380,72380,470,470,488,488,0.0888368,0.0888368,94,94,0.0888368,0.0885434,470,470,0,DoS,TCP
984775,1528084952.38193,0,1,1,3,0,52761,5,80,12,720,0,4,1528084979.60832,105341,27.226385,2.396836,0.432613,14.381014,1.429917,2.603608,12,0,720,0,0.40402,0.40402,0.0,61920,61920,1032,1032,1144,1144,0.440749,0.440749,86,86,0.440749,0.425019,1032,1032,0,DoS,UDP
968532,1528084952.19638,0,1,1,3,1,29484,4,80,8,480,0,4,1528084977.21384,89098,25.017454,3.569923,0.012927,14.279692,3.559163,3.591738,8,0,480,0,0.279805,0.279805,0.0,48000,48000,800,800,800,800,0.319768,0.319768,100,100,0.319777,0.319768,800,800,0,DoS,UDP
393277,1528081358.94899,2,2,0,1,2,32150,3,80,7,890,2,1,1528081393.57035,129648,34.621365,0.965923,1.868326,4.829617,0.0,4.701253,5,2,770,120,0.173303,0.115966,0.05402,47180,47180,332,332,595,595,0.165892,0.165892,58,58,0.202187,0.187307,126,126,0,DoS,TCP
940757,1528084951.91229,0,1,1,3,2,7274,3,80,6,360,0,4,1528084972.49685,61323,20.584557,4.125052,0.025781,12.375157,4.091489,4.154247,6,0,360,0,0.242901,0.242901,0.0,16920,16920,282,282,706,706,0.291481,0.291481,47,47,0.291481,0.307718,282,282,0,DoS,UDP
344895,1528081357.82341,2,2,0,1,0,8036,5,80,5,770,1,3,1528081394.25276,81265,36.42934,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.109802,0.109802,0.0,77000,77000,500,500,500,500,0.137252,0.137252,100,100,0.137252,0.137252,500,500,0,DoS,TCP
191963,1528081328.61267,2,2,0,1,1,55509,4,80,5,676,2,1,1528081351.60999,190486,22.997314,0.00438,0.007586,0.01752,0.0,0.01752,4,1,616,60,0.173933,0.13045,0.0,67540,67540,499,499,499,499,0.21694,0.21694,100,100,0.217417,0.21694,269,269,0,DoS,TCP
656703,1528084922.15103,0,1,1,3,1,14099,4,80,7,420,0,4,1528084948.13478,39426,25.983751,2.723489,1.573597,10.893955,0.0,3.730253,7,0,420,0,0.230914,0.230914,0.0,11340,11340,189,189,554,554,0.269398,0.269398,27,27,0.269399,0.215669,189,189,0,DoS,UDP
916839,1528084951.70689,0,1,1,3,1,13935,4,80,9,540,0,4,1528084980.25079,37405,28.543894,2.862709,1.431358,14.313543,0.0,3.58148,9,0,540,0,0.28027,0.28027,0.0,35640,35640,594,594,1002,1002,0.315304,0.315304,66,66,0.315304,0.356772,594,594,0,DoS,UDP
318715,1528081357.28144,1,5,0,1,3,34789,2,80,6,548,2,1,1528081386.2968,55085,29.015362,0.178867,0.037009,0.357734,0.141858,0.215876,4,2,428,120,0.172323,0.103394,0.034465,54800,54800,600,600,600,600,0.206946,0.206946,100,100,0.206787,0.206946,600,600,0,DoS,TCP
838531,1528084926.98375,0,1,1,3,3,64053,2,80,11,660,0,4,1528084950.69661,221254,23.712852,4.252037,0.568778,17.008148,3.281207,4.722449,11,0,660,0,0.421712,0.421712,0.0,66000,66000,1100,1100,1100,1100,0.463783,0.463783,100,100,0.463883,0.463783,1100,1100,0,DoS,UDP
682569,1528084922.52587,0,1,1,3,0,34457,5,80,9,540,0,4,1528084948.94389,65292,26.41803,1.327922,1.32878,7.967532,0.0,2.748478,9,0,540,0,0.302823,0.302823,0.0,33480,33480,558,558,1014,1014,0.34064,0.34064,62,62,0.340676,0.372556,558,558,0,DoS,UDP
254312,1528081342.07543,2,2,0,1,2,51681,3,80,3,462,1,3,1528081355.14572,252855,13.070289,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.153019,0.153019,0.0,46200,46200,300,300,300,300,0.22922,0.22922,100,100,0.229528,0.22922,300,300,0,DoS,TCP
566135,1528081397.7221,2,2,0,1,0,20206,5,80,5,770,1,3,1528081455.45512,40353,57.733021,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.069284,0.069284,0.0,52360,52360,340,340,615,615,0.0866055,0.0866055,68,68,0.0866055,0.111085,340,340,0,DoS,TCP
833732,1528084926.72473,0,1,1,3,0,2212,5,80,9,540,0,4,1528084950.99707,216455,24.272345,2.112427,1.057511,10.562135,0.0,2.721824,9,0,540,0,0.329593,0.329593,0.0,54000,54000,900,900,900,900,0.370792,0.370792,100,100,0.370792,0.370792,900,900,0,DoS,UDP
800821,1528084925.49333,0,1,1,3,3,51206,2,80,11,660,0,4,1528084950.04232,183544,24.548992,4.427477,0.271725,17.709908,3.986387,4.717637,11,0,660,0,0.407349,0.407349,0.0,66000,66000,1100,1100,1100,1100,0.447997,0.447997,100,100,0.448084,0.447997,1100,1100,0,DoS,UDP
839874,1528084927.07289,0,1,1,3,3,64628,2,80,11,660,0,4,1528084950.7302,222597,23.657312,4.238513,0.589851,16.954052,3.23054,4.721793,11,0,660,0,0.422702,0.422702,0.0,66000,66000,1100,1100,1100,1100,0.464951,0.464951,100,100,0.464973,0.464951,1100,1100,0,DoS,UDP
769300,1528084924.46813,0,1,1,3,1,38738,4,80,7,420,0,4,1528084949.11945,152023,24.651314,2.695889,1.556475,10.783556,0.0,3.59676,7,0,420,0,0.243395,0.243395,0.0,16380,16380,273,273,639,639,0.28396,0.28396,39,39,0.283961,0.261938,273,273,0,DoS,UDP
175212,1528081327.46573,2,2,0,1,0,62225,5,80,4,616,1,3,1528081351.55693,173735,24.09119,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.124527,0.124527,0.0,29568,29568,192,192,416,416,0.166084,0.166084,48,48,0.166036,0.164854,192,192,0,DoS,TCP
243374,1528081337.67194,0,1,0,1,3,53442,2,80,3,274,2,1,1528081337.86432,241897,0.192388,0.192388,0.0,0.192388,0.192388,0.192388,2,1,214,60,10.395658,5.197829,0.0,27400,27400,300,300,300,300,15.7406,15.7406,100,100,15.5935,15.7406,300,300,0,DoS,TCP
937584,1528084951.88244,0,1,1,3,3,42217,2,80,13,780,0,4,1528084978.74098,58150,26.858543,3.591018,1.795527,17.955091,0.0,4.496564,13,0,780,0,0.446785,0.446785,0.0,78000,78000,1300,1300,1300,1300,0.484017,0.484017,100,100,0.484017,0.484017,1300,1300,0,DoS,UDP
519778,1528081381.5842,0,1,0,1,3,24231,2,80,3,274,2,1,1528081381.75202,256151,0.167819,0.167819,0.0,0.167819,0.167819,0.167819,2,1,214,60,11.917603,5.958801,0.0,27400,27400,300,300,300,300,17.8758,17.8758,100,100,17.8764,17.8758,300,300,0,DoS,TCP
235807,1528081334.77346,0,1,0,1,3,47814,2,80,3,274,2,1,1528081334.955,234330,0.181539,0.181539,0.0,0.181539,0.181539,0.181539,2,1,214,60,11.016916,5.508458,0.0,24934,24934,273,273,309,309,13.0605,13.0605,91,91,16.5254,1.8751,273,273,0,DoS,TCP
615116,1528081401.373,2,2,0,1,2,64679,3,80,3,462,1,3,1528081437.85461,89335,36.481613,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.054822,0.054822,0.0,41580,41580,270,270,360,360,0.0821598,0.0821598,90,90,0.0822332,0.0951464,270,270,0,DoS,TCP
148088,1528081325.8728,2,2,0,1,1,43854,4,80,5,676,1,3,1528081350.41915,146611,24.546345,0.006069,0.010513,0.024278,0.0,0.024278,4,1,616,60,0.162957,0.122218,0.0,69220,69220,527,527,527,527,0.214604,0.214604,100,100,0.203696,0.214604,197,197,0,DoS,TCP
193784,1528081328.7488,2,2,0,1,0,1435,5,80,4,616,1,3,1528081352.04817,192307,23.299379,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.128759,0.128759,0.0,61600,61600,400,400,400,400,0.171678,0.171678,100,100,0.171678,0.171678,400,400,0,DoS,TCP
442883,1528081360.29641,2,2,0,1,0,36661,5,80,5,770,1,3,1528081384.93071,179254,24.63431,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.162375,0.162375,0.0,77000,77000,500,500,500,500,0.203206,0.203206,100,100,0.202969,0.203206,500,500,0,DoS,TCP
